Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
OA,Annual population,528,Netherlands,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 persons,1820.817,X,Figure from international organizations,
OA,Annual population,528,Netherlands,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 persons,1741.23,X,Figure from international organizations,
OA,Annual population,528,Netherlands,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 persons,1664.62,X,Figure from international organizations,
OA,Annual population,528,Netherlands,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 persons,1590.832,X,Figure from international organizations,
OA,Annual population,528,Netherlands,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 persons,1520.119,X,Figure from international organizations,
OA,Annual population,528,Netherlands,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 persons,1453.872,X,Figure from international organizations,
OA,Annual population,528,Netherlands,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 persons,1391.913,X,Figure from international organizations,
OA,Annual population,528,Netherlands,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 persons,1333.967,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2010,2010,1000 persons,14987.475,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2011,2011,1000 persons,15029.607,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2012,2012,1000 persons,15076.293,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 persons,15121.151,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 persons,15162.767,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 persons,15199.849,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 persons,15221.747,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 persons,15228.329,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 persons,15219.933,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 persons,15197.181,X,Figure from international organizations,
OA,Annual population,616,Poland,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 persons,15160.592,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2010,2010,1000 persons,4200.496,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2011,2011,1000 persons,4126.097,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2012,2012,1000 persons,4046.172,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 persons,3963.418,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 persons,3881.018,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 persons,3801.276,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 persons,3724.867,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 persons,3651.305,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 persons,3580.203,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 persons,3510.812,X,Figure from international organizations,
OA,Annual population,620,Portugal,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 persons,3442.606,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2010,2010,1000 persons,9437.516,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2011,2011,1000 persons,9342.912,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2012,2012,1000 persons,9283.979,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 persons,9243.988,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 persons,9207.431,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 persons,9165.608,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 persons,9117.772,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 persons,9065.003,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 persons,9007.536,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 persons,8946.041,X,Figure from international organizations,
OA,Annual population,642,Romania,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 persons,8880.997,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2010,2010,1000 persons,2448.958,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2011,2011,1000 persons,2465.827,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2012,2012,1000 persons,2476.704,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 persons,2487.967,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 persons,2499.107,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 persons,2508.148,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 persons,2514.92,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 persons,2519.468,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 persons,2521.863,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 persons,2522.243,X,Figure from international organizations,
OA,Annual population,703,Slovakia,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 persons,2520.712,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2010,2010,1000 persons,968.215,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2011,2011,1000 persons,967.513,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2012,2012,1000 persons,966.153,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 persons,964.206,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 persons,961.764,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 persons,958.942,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 persons,955.396,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 persons,951.104,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 persons,946.127,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 persons,940.556,X,Figure from international organizations,
OA,Annual population,705,Slovenia,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 persons,934.472,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2010,2010,1000 persons,10086.595,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2011,2011,1000 persons,10004.441,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2012,2012,1000 persons,9886.091,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 persons,9744.548,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 persons,9599.224,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 persons,9464.206,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 persons,9343.737,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 persons,9233.918,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 persons,9130.38,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 persons,9025.938,X,Figure from international organizations,
OA,Annual population,724,Spain,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 persons,8915.682,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2010,2010,1000 persons,1403.234,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2011,2011,1000 persons,1391.807,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2012,2012,1000 persons,1371.997,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 persons,1352.261,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 persons,1332.551,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 persons,1312.954,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 persons,1293.399,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 persons,1273.943,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 persons,1254.718,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 persons,1235.72,X,Figure from international organizations,
OA,Annual population,752,Sweden,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 persons,1216.924,X,Figure from international organizations,
