Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 persons,14873.119,X,Figure from international organizations,
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 persons,15018.882,X,Figure from international organizations,
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 persons,15148.126,X,Figure from international organizations,
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 persons,15273.879,X,Figure from international organizations,
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 persons,15396.498,X,Figure from international organizations,
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 persons,15515.819,X,Figure from international organizations,
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 persons,15630.587,X,Figure from international organizations,
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 persons,15740.995,X,Figure from international organizations,
OA,Annual population,528,Netherlands,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 persons,15847.281,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2010,2010,1000 persons,23335.927,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2011,2011,1000 persons,23291.34,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 persons,23241.111,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 persons,23188.3,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 persons,23130.293,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 persons,23065.377,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 persons,23002.663,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 persons,22942.383,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 persons,22884.899,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 persons,22831.097,X,Figure from international organizations,
OA,Annual population,616,Poland,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 persons,22781.639,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2010,2010,1000 persons,6451.825,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2011,2011,1000 persons,6499.233,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 persons,6535.649,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 persons,6564.256,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 persons,6590.15,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 persons,6617.197,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 persons,6646.76,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 persons,6678.201,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 persons,6710.993,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 persons,6743.854,X,Figure from international organizations,
OA,Annual population,620,Portugal,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 persons,6775.807,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2010,2010,1000 persons,11002.831,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2011,2011,1000 persons,10950.055,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 persons,10887.276,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 persons,10824.213,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 persons,10765.305,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 persons,10711.013,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 persons,10660.311,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 persons,10614.303,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 persons,10573.098,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 persons,10537.319,X,Figure from international organizations,
OA,Annual population,642,Romania,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 persons,10507.365,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2010,2010,1000 persons,2955.336,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2011,2011,1000 persons,2944.02,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 persons,2940.366,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 persons,2937.163,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 persons,2933.734,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 persons,2931.17,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 persons,2929.298,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 persons,2928.194,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 persons,2927.953,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 persons,2928.744,X,Figure from international organizations,
OA,Annual population,703,Slovakia,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 persons,2930.688,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2010,2010,1000 persons,1076.953,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2011,2011,1000 persons,1085.923,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 persons,1094.237,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 persons,1101.913,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 persons,1109.081,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 persons,1115.846,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 persons,1122.466,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 persons,1128.872,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 persons,1135.133,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 persons,1141.344,X,Figure from international organizations,
OA,Annual population,705,Slovenia,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 persons,1147.583,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2010,2010,1000 persons,36702.035,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2011,2011,1000 persons,36904.697,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 persons,36971.313,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 persons,36953.005,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 persons,36922.603,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 persons,36933.458,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 persons,37003.839,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 persons,37120.403,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 persons,37267.072,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 persons,37415.111,X,Figure from international organizations,
OA,Annual population,724,Spain,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 persons,37543.537,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2010,2010,1000 persons,7986.934,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2011,2011,1000 persons,8074.085,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 persons,8168.91,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 persons,8262.986,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 persons,8356.825,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 persons,8450.611,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 persons,8544.134,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 persons,8636.758,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 persons,8727.991,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 persons,8817.415,X,Figure from international organizations,
OA,Annual population,752,Sweden,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 persons,8904.762,X,Figure from international organizations,
